t_lag,D_wx,D_wy,D_wz,D_ty,D_tz,D_wty,D_wtz
21.0,2.5046372220540927e-09,2.688715721644172e-09,2.562628298090604e-09,7.926038022352311e-09,5.204776026821153e-09,6.836434598685628e-10,4.283240955365889e-10
21.15,2.5040906941602285e-09,2.4923541694705905e-09,2.5201692425639753e-09,9.48720744778727e-10,2.002960914236392e-10,-3.3311872843828256e-11,1.0830904350691363e-10
21.3,2.503993273151884e-09,2.4686214267945015e-09,2.472084679659748e-09,-2.228823436047922e-09,-1.740232824909859e-09,-1.879475194566482e-10,-2.2576014712889107e-10
21.45,2.5038600848407615e-09,2.497206704407812e-09,2.486180091421449e-09,-2.552400748644401e-09,-7.399244511467103e-10,-1.6397585219962243e-12,-1.2919780918909207e-10
21.599999999999998,2.50355066366498e-09,2.385363780130155e-09,2.509903003235133e-09,-3.29244515724472e-09,4.048589296332029e-10,-5.399009504514713e-10,3.39688101812704e-11
21.75,2.5036192249075537e-09,2.523813320922387e-09,2.5016371942682223e-09,5.960417750922277e-10,-9.826708712027785e-10,-4.9099020270932457e-11,-5.95483879450209e-11
21.9,2.5034293194787953e-09,2.526045278257142e-09,2.503122093523949e-09,2.305761076986939e-09,-3.7302691661583897e-10,3.2517853751933277e-10,-2.955743742654135e-11
22.05,2.503352643599268e-09,2.516920208501032e-09,2.5305511803798682e-09,7.676381726844734e-10,2.142490118618741e-09,1.527258268133819e-10,2.2857651301499192e-10
22.2,2.5033757738187526e-09,2.6013592617566903e-09,2.529733057144789e-09,2.8393520250257067e-09,1.3786746947118755e-09,5.085644014343245e-10,2.407094344114906e-10
22.349999999999998,2.5032020608367373e-09,2.468281044194142e-09,2.4859852512856944e-09,-9.314961729618259e-10,-1.3141627444203555e-09,-3.0934926423068724e-10,-1.4402305523312496e-10
22.5,2.5030483925127075e-09,2.4472516956801964e-09,2.473745423032459e-09,-3.0035578568946448e-09,-2.078093825311616e-09,-6.07480811794465e-10,-2.2059610807032945e-10
22.65,2.5028942239825057e-09,2.499674555298193e-09,2.505085933113488e-09,-3.3930980000306e-10,8.250871698487948e-11,1.48717901371925e-10,3.028501998726897e-11
22.8,2.502711314996056e-09,2.441484449146255e-09,2.515307971938338e-09,-1.653483895830119e-09,3.462080470468915e-10,-9.873906262985155e-11,5.641332703219695e-11
22.95,2.502562278763622e-09,2.5001915234701227e-09,2.5036451087863805e-09,1.0087519450848862e-09,-2.002570223472973e-10,1.948573942466038e-10,-5.604690780792958e-11
23.099999999999998,2.502496588550006e-09,2.5657576535245753e-09,2.512629527007753e-09,3.781943905389994e-09,5.590363063283524e-10,4.259648316680301e-10,7.510607504720408e-11
23.25,2.50232388028185e-09,2.513047534304895e-09,2.523707063834814e-09,3.873104979074926e-10,1.609866803682743e-09,-1.8217984243916054e-10,2.1217309247928435e-10
23.4,2.5021793374648834e-09,2.525947988205564e-09,2.500793376241365e-09,-7.343759474316403e-10,-3.381816147305038e-10,4.909388571240611e-11,9.647143266771307e-12
23.55,2.502085443819051e-09,2.484763845216594e-09,2.471430048073418e-09,-2.334100526505775e-09,-1.8825043553518195e-09,-2.2947977643728814e-10,-2.2547943685229978e-10
23.7,2.5018137220662253e-09,2.4191835462243935e-09,2.4899545434081053e-09,-2.693813184549826e-09,-1.0671923382587943e-09,-4.183454575622365e-10,-8.541271280547155e-11
23.849999999999998,2.5017152555253213e-09,2.5213904663259073e-09,2.527467941439844e-09,2.308920593903457e-09,1.4433559603115837e-09,3.093873093516909e-10,1.469043280456815e-10
24.0,2.5014129754522243e-09,2.498939862096871e-09,2.519177268451995e-09,1.5185469761481996e-09,4.58707872145013e-10,8.573933358475554e-11,6.189251126640373e-11
24.15,2.5012469775800054e-09,2.4824311465421766e-09,2.492249007474503e-09,-6.902772572132569e-12,-5.092052477815225e-10,1.0103467112175272e-10,-3.43032978334458e-11
24.3,2.501261857548585e-09,2.5787157940846253e-09,2.4975711332928968e-09,1.2424536963395692e-09,3.317330602521959e-10,3.3932185748696056e-10,3.723157945385015e-11
24.45,2.5010861078002434e-09,2.487567812161027e-09,2.5108566292304435e-09,-1.52331781339776e-09,1.9478604547501502e-10,-2.2897291201984283e-10,7.148696830246744e-11
24.599999999999998,2.5011629648903787e-09,2.4865468044945757e-09,2.497771426166473e-09,-1.5880655663706243e-09,-7.207258400200809e-10,-2.2641823106130636e-10,-6.082909884453051e-11
24.75,2.5010135334971216e-09,2.5158671969589005e-09,2.483023218887034e-09,8.871204179268742e-11,-1.4187770987801638e-09,-7.561804770239571e-11,-1.3656177661008666e-10
24.9,2.500866749955973e-09,2.4262022235700616e-09,2.499376167921723e-09,-1.1051203884028578e-09,2.8142520763678474e-10,-1.9624490989019156e-10,-2.5056881738787812e-11
25.05,2.5008070841759187e-09,2.525618648696615e-09,2.5218078897532023e-09,2.3050232056541076e-09,1.2661219259241162e-09,3.55079434061297e-10,1.1301603606774757e-10
25.2,2.5004942284191478e-09,2.5196669918128274e-09,2.5100281886497925e-09,1.7999301340683581e-09,6.220782167721915e-10,2.5311918389098307e-10,6.196641058243823e-11
25.349999999999998,2.5002984794374212e-09,2.466861933970092e-09,2.4900740054165866e-09,-9.43098953518529e-10,-2.605617495415999e-10,-1.168887043937698e-10,-2.6193481237519577e-11
25.5,2.500158804149981e-09,2.569537950393319e-09,2.4950898570547255e-09,1.2984406652059728e-10,-1.8982533453837124e-10,1.2834008618670004e-10,-2.004641792949351e-11
25.65,2.4999601971122907e-09,2.4921052522107793e-09,2.4995975625499073e-09,-1.568876856555625e-09,-1.4202064368631652e-10,-1.8661592515538972e-10,-3.5237430806165574e-11
25.8,2.499808643119221e-09,2.4624741940006577e-09,2.491744719204768e-09,-2.0707533263031775e-09,-6.230662545443207e-10,-3.417755842862171e-10,-7.145539644442172e-11
25.95,2.4997309536971072e-09,2.519295455537606e-09,2.4952616582561286e-09,1.7086378706468536e-09,-3.1966085467292787e-10,1.3991946992714905e-10,-3.9535281690414224e-11
26.099999999999998,2.499489914677292e-09,2.4601053943617776e-09,2.5124770253180636e-09,5.543795358143565e-10,1.1330767962724564e-09,-3.38913869010506e-12,6.670193518179697e-11
26.25,2.499283663402429e-09,2.511902440622854e-09,2.5166877277648607e-09,1.7516631882813034e-09,1.0209229614450202e-09,2.393086710487238e-10,1.0547963014037512e-10
26.4,2.499141397297624e-09,2.5292977077314773e-09,2.4956099125677833e-09,8.809094627960437e-10,-2.071809683193456e-10,2.5197790305050194e-10,2.713711622557658e-12
26.55,2.4988475009436865e-09,2.470196733139919e-09,2.482523977348378e-09,-2.2826476525526304e-09,-7.166703063718284e-10,-2.7978233590395274e-10,-1.0121020855671184e-10
26.7,2.498772965927485e-09,2.5398717955873186e-09,2.497061622045989e-09,-7.042084661646967e-10,-3.9948096594903456e-10,2.6454610506171067e-11,-5.0279650272073667e-11
26.849999999999998,2.4986450199880245e-09,2.5016580853414373e-09,2.503263400349713e-09,-3.79111624623649e-10,-2.1698759318438796e-10,-1.2425896793298347e-10,-1.1229953747847058e-11
27.0,2.4984905274657918e-09,2.447989412447019e-09,2.492817631073229e-09,-1.1533003258297153e-09,-3.5032308467732757e-10,-3.052010444196715e-10,-3.516805128785704e-11
27.15,2.49860918466363e-09,2.5334012799473043e-09,2.4979398685079384e-09,2.7081473859423314e-09,6.129998884197266e-10,3.0909884321131087e-10,6.4394295062853855e-12
27.3,2.4984137407283217e-09,2.4968527331814893e-09,2.5150009610778468e-09,1.37511499623059e-09,9.665315877651239e-10,9.92467765871933e-11,8.129865836177739e-11
27.45,2.4983914250730514e-09,2.4810241580786366e-09,2.510374942788495e-09,-2.6953598862432286e-10,5.690725024133662e-10,4.3440216792554214e-11,6.194577727410133e-11
27.599999999999998,2.4982805899910087e-09,2.5294324278881366e-09,2.484426568427961e-09,-3.139852641605628e-10,-4.728832016749599e-10,1.1688725667105538e-10,-6.260569024807983e-11
27.75,2.498134505373734e-09,2.474324877593558e-09,2.4757589814131232e-09,-2.489143068101417e-09,-1.1773250510937983e-09,-3.05577361136624e-10,-1.4462261601343545e-10
27.9,2.4981169369688612e-09,2.5127217710115656e-09,2.4985210852406355e-09,-7.315661192758374e-10,-4.618169642771612e-10,-4.1871687492894455e-11,-4.059391370843473e-11
28.05,2.4979782228690326e-09,2.5247665633272692e-09,2.511313621107928e-09,1.4491737106436264e-09,6.415717527579064e-10,2.7751585035072993e-11,5.589910651405539e-11
28.2,2.498022807034854e-09,2.461757247651143e-09,2.5003672000581897e-09,2.273322829329975e-11,5.697471059198994e-10,-9.387063980562601e-11,3.498446677813979e-11
28.349999999999998,2.4979631897550754e-09,2.527079696709383e-09,2.498210349593432e-09,2.0067804416788655e-09,-4.418372768694853e-11,2.986529277171653e-10,3.3265021661246667e-12
28.5,2.4979459396162103e-09,2.498440206939661e-09,2.504734292289847e-09,6.089036250593892e-10,3.7396736222411525e-10,9.987773436078359e-11,3.1152902508431053e-11
28.65,2.498041944105599e-09,2.458635800795576e-09,2.495796431937912e-09,-2.009375694914541e-09,2.2212762272569175e-10,-1.8418019963740154e-10,1.5259441326689598e-11
28.799999999999997,2.497990289017032e-09,2.530973607826892e-09,2.48160302994144e-09,-6.306571662552883e-10,-1.1088446338242843e-09,3.0492372770012553e-11,-8.189505947185767e-11
28.95,2.4980136506011296e-09,2.5009538281382497e-09,2.4872668673648405e-09,-1.4316413148928356e-09,-8.842090086369982e-10,-1.2736658340709505e-10,-8.69198644519923e-11
29.099999999999998,2.497989676474887e-09,2.4933212536977015e-09,2.5074827312184603e-09,-9.249195663522022e-11,3.435929287710951e-10,-3.283602401737271e-11,3.3095966319593474e-11
29.25,2.4979916879335046e-09,2.5276720837131732e-09,2.5091746970835818e-09,2.4045252278695784e-09,1.069011091662728e-09,1.6475624026847166e-10,9.60172193094629e-11
29.4,2.498040737323307e-09,2.47477400338114e-09,2.4936441311287997e-09,3.86016671702756e-10,1.3485462879808545e-10,-8.34618194748836e-11,-3.369854392037589e-12
29.549999999999997,2.4979701156440937e-09,2.4981455811466562e-09,2.492605784054207e-09,2.538090255484489e-10,-3.1290203404277733e-10,7.770365724509267e-11,-3.4771501649162556e-11
29.7,2.4980024409748786e-09,2.5157257589136506e-09,2.499044265626591e-09,1.452805882270371e-11,1.6327208796963108e-10,8.293190552190143e-11,7.018838726887513e-12
29.849999999999998,2.497919672345632e-09,2.4624301746794913e-09,2.4904149370931384e-09,-2.5252452054235237e-09,-3.366837805758983e-10,-2.1195970132004364e-10,-1.714646113965849e-11
30.0,2.4978828247462997e-09,2.5201010641573946e-09,2.4838410738165443e-09,4.1543944275762945e-10,-9.272187021930794e-10,8.496765915158342e-11,-7.601659664457871e-11
30.15,2.4977942453374915e-09,2.527044155441614e-09,2.4962949630573212e-09,4.959852723470493e-10,-1.901806525560792e-10,3.038542888282162e-11,-4.901217513947349e-11
30.299999999999997,2.49769588278536e-09,2.4684601854822023e-09,2.510207699797782e-09,-1.6567374314703596e-10,1.1751373059151912e-09,-1.0352446278317464e-10,5.68585845379959e-11
30.45,2.4976770069691053e-09,2.525631715354073e-09,2.5019174484894214e-09,1.6198119732265775e-09,6.395296368362467e-10,1.5800008915836827e-10,5.6652506889638673e-11
30.599999999999998,2.4976088658261423e-09,2.4902027689198982e-09,2.483634919825493e-09,-4.187033533363076e-10,-4.1806750437203724e-10,-7.612935268723577e-11,-4.470002293824761e-11
30.75,2.497668394601504e-09,2.4667472500484037e-09,2.4895646629205075e-09,-8.799015549033826e-10,-5.289680034363257e-10,-7.870909249443974e-11,-4.03951801797886e-11
30.9,2.497615614945443e-09,2.5393839266218365e-09,2.5029201600907282e-09,7.606735865436559e-10,3.781543247706659e-10,1.2169002771727472e-10,2.2109566085140172e-11
31.049999999999997,2.497630141061446e-09,2.468235702761227e-09,2.4939303955638523e-09,-1.5123519221859723e-09,-3.1203136637576166e-10,-1.5058413453741067e-10,-2.2204051377397985e-11
31.2,2.497639600239364e-09,2.5049188535621777e-09,2.485417955174074e-09,2.2503948689247174e-10,-9.558221143085359e-10,8.100368639381452e-11,-8.155535704223606e-11
31.349999999999998,2.4975844909395125e-09,2.527756849405915e-09,2.4970469383906173e-09,1.1190526193244659e-09,2.564543733573121e-10,1.0050832646818592e-10,-1.41852463007765e-11
31.5,2.497565684136613e-09,2.4464306504188305e-09,2.506052257474008e-09,-3.8762370942797295e-10,1.4546193660707694e-09,-1.538113953399858e-10,8.601600212708456e-11
31.65,2.4975844909395125e-09,2.527756849405915e-09,2.4970469383906173e-09,1.1190526193244652e-09,2.564543733573121e-10,1.1284409838962058e-10,4.033173264968719e-11
31.799999999999997,2.497639600239364e-09,2.5049188535621777e-09,2.485417955174074e-09,2.2503948689247146e-10,-9.558221143085359e-10,-1.9652051723451278e-11,-7.411323993574068e-11
31.95,2.497630141061446e-09,2.468235702761227e-09,2.4939303955638523e-09,-1.5123519221859723e-09,-3.1203136637576187e-10,-1.3990923789553732e-10,-4.111682977685319e-11
32.1,2.497615614945443e-09,2.5393839266218365e-09,2.5029201600907282e-09,7.606735865436559e-10,3.7815432477066605e-10,1.4213599786984152e-10,3.9799903589017546e-11
32.25,2.497668394601504e-09,2.4667472500484037e-09,2.4895646629205075e-09,-8.799015549033824e-10,-5.289680034363255e-10,-1.1690373983106197e-10,-3.469750365162786e-11
32.4,2.4976088658261423e-09,2.4902027689198982e-09,2.483634919825493e-09,-4.187033533363077e-10,-4.1806750437203734e-10,-9.775165370755448e-12,-9.328000390249491e-11
32.55,2.4976770069691053e-09,2.525631715354073e-09,2.5019174484894214e-09,1.6198119732265771e-09,6.395296368362469e-10,1.562735755778109e-10,1.919528990055581e-11
32.699999999999996,2.49769588278536e-09,2.4684601854822023e-09,2.510207699797782e-09,-1.65673743147036e-10,1.175137305915191e-09,-1.332567009097466e-10,1.2052580792113128e-10
32.85,2.4977942453374915e-09,2.527044155441614e-09,2.4962949630573212e-09,4.959852723470498e-10,-1.9018065255607953e-10,8.551909815545764e-11,2.708526819771964e-11
33.0,2.4978828247462997e-09,2.5201010641573946e-09,2.4838410738165443e-09,4.154394427576294e-10,-9.272187021930796e-10,5.3748452916015035e-11,-1.0408727048475797e-10
33.15,2.497919672345632e-09,2.4624301746794913e-09,2.4904149370931384e-09,-2.525245205423524e-09,-3.3668378057589824e-10,-2.0772056469298177e-10,-5.854007199292697e-11
33.3,2.4980024409748786e-09,2.5157257589136506e-09,2.499044265626591e-09,1.4528058822703543e-11,1.6327208796963108e-10,8.408534146042528e-11,2.1612335803141313e-11
33.449999999999996,2.4979701156440937e-09,2.4981455811466562e-09,2.492605784054207e-09,2.5380902554844895e-10,-3.1290203404277723e-10,-3.8925551400445416e-11,-3.211369146791705e-11
33.6,2.498040737323307e-09,2.47477400338114e-09,2.4936441311287997e-09,3.860166717027561e-10,1.348546287980855e-10,-2.2082822073812826e-11,-2.0097047799150837e-11
33.75,2.4979916879335046e-09,2.5276720837131732e-09,2.5091746970835818e-09,2.404525227869578e-09,1.0690110916627276e-09,2.2000569793081775e-10,8.253041909144898e-11
33.9,2.497989676474887e-09,2.4933212536977015e-09,2.5074827312184603e-09,-9.249195663522044e-11,3.43592928771095e-10,-5.223141664837936e-11,6.400558507046927e-11
34.05,2.4980136506011296e-09,2.5009538281382497e-09,2.4872668673648405e-09,-1.4316413148928356e-09,-8.842090086369978e-10,-2.292111578608577e-11,-7.678560991906017e-11
34.199999999999996,2.497990289017032e-09,2.530973607826892e-09,2.48160302994144e-09,-6.306571662552885e-10,-1.1088446338242843e-09,9.67447015771169e-12,-9.850311575696514e-11
34.35,2.498041944105599e-09,2.458635800795576e-09,2.495796431937912e-09,-2.009375694914542e-09,2.2212762272569175e-10,-2.0649029659973026e-10,6.707488101413584e-12
34.5,2.4979459396162103e-09,2.498440206939661e-09,2.504734292289847e-09,6.089036250593893e-10,3.739673622241153e-10,5.608470281418921e-11,3.79106973415614e-11
34.65,2.4979631897550754e-09,2.527079696709383e-09,2.498210349593432e-09,2.0067804416788647e-09,-4.418372768694863e-11,1.498263063734984e-10,-2.1462474613978583e-11
34.8,2.498022807034854e-09,2.461757247651143e-09,2.5003672000581897e-09,2.273322829329995e-11,5.697471059198995e-10,-4.8749804953191035e-11,2.794357444267026e-11
34.949999999999996,2.4979782228690326e-09,2.5247665633272692e-09,2.511313621107928e-09,1.4491737106436258e-09,6.415717527579063e-10,1.5440029776993228e-10,9.525157993819617e-11
35.1,2.4981169369688612e-09,2.5127217710115656e-09,2.4985210852406355e-09,-7.315661192758373e-10,-4.618169642771612e-10,-4.994631086027974e-11,2.4268028357610904e-12
35.25,2.498134505373734e-09,2.474324877593558e-09,2.4757589814131232e-09,-2.4891430681014168e-09,-1.1773250510937983e-09,-1.4222240264814784e-10,-1.1934941905012731e-10
35.4,2.4982805899910087e-09,2.5294324278881366e-09,2.484426568427961e-09,-3.139852641605627e-10,-4.728832016749599e-10,5.203708521404261e-11,-8.05496181340362e-11
35.55,2.4983914250730514e-09,2.4810241580786366e-09,2.510374942788495e-09,-2.6953598862432296e-10,5.690725024133661e-10,-8.634565400810322e-11,5.0824796315952836e-11
35.699999999999996,2.4984137407283217e-09,2.4968527331814893e-09,2.5150009610778468e-09,1.37511499623059e-09,9.665315877651234e-10,6.494838988332979e-11,9.56241634636128e-11
35.85,2.49860918466363e-09,2.5334012799473043e-09,2.4979398685079384e-09,2.708147385942331e-09,6.129998884197266e-10,2.1135701905886109e-10,1.973636106143447e-11
36.0,2.4984905274657918e-09,2.447989412447019e-09,2.492817631073229e-09,-1.1533003258297158e-09,-3.5032308467732757e-10,-1.170057381417553e-10,-2.2878473667205656e-11
36.15,2.4986450199880245e-09,2.5016580853414373e-09,2.503263400349713e-09,-3.7911162462364895e-10,-2.1698759318438806e-10,1.9235966249078652e-11,1.8884769285953456e-11
36.3,2.498772965927485e-09,2.5398717955873186e-09,2.497061622045989e-09,-7.04208466164697e-10,-3.994809659490348e-10,-8.17508807536519e-12,-1.4412577468108722e-11
36.449999999999996,2.4988475009436865e-09,2.470196733139919e-09,2.482523977348378e-09,-2.2826476525526304e-09,-7.166703063718283e-10,-2.0670406933171267e-10,-8.545087330448036e-11
36.6,2.499141397297624e-09,2.5292977077314773e-09,2.4956099125677833e-09,8.809094627960433e-10,-2.0718096831934568e-10,1.0600292482694709e-10,-2.4903178981006604e-11
36.75,2.499283663402429e-09,2.511902440622854e-09,2.5166877277648607e-09,1.751663188281303e-09,1.0209229614450204e-09,7.663383854844488e-11,8.591676372885403e-11
36.9,2.499489914677292e-09,2.4601053943617776e-09,2.5124770253180636e-09,5.543795358143563e-10,1.1330767962724566e-09,-1.5619741703709052e-11,8.017257190312534e-11
37.05,2.4997309536971072e-09,2.519295455537606e-09,2.4952616582561286e-09,1.7086378706468538e-09,-3.1966085467292776e-10,1.3323984134859725e-10,1.2977259231940429e-11
37.199999999999996,2.499808643119221e-09,2.4624741940006577e-09,2.491744719204768e-09,-2.070753326303176e-09,-6.230662545443206e-10,-1.3995383953571382e-10,-2.1070429074882212e-11
37.35,2.4999601971122907e-09,2.4921052522107793e-09,2.4995975625499073e-09,-1.5688768565556259e-09,-1.420206436863166e-10,-5.949921591890518e-11,-1.4279271650160697e-11
37.5,2.500158804149981e-09,2.569537950393319e-09,2.4950898570547255e-09,1.298440665205973e-10,-1.8982533453837116e-10,9.174086546397203e-11,-4.2520546526808776e-11
37.65,2.5002984794374212e-09,2.466861933970092e-09,2.4900740054165866e-09,-9.430989535185288e-10,-2.605617495415998e-10,-1.7060102788500686e-10,-5.3963546753753546e-11
37.8,2.5004942284191478e-09,2.5196669918128274e-09,2.5100281886497925e-09,1.7999301340683586e-09,6.220782167721915e-10,9.464663274928703e-11,4.885612182342668e-11
37.949999999999996,2.5008070841759187e-09,2.525618648696615e-09,2.5218078897532023e-09,2.3050232056541085e-09,1.2661219259241158e-09,1.4070309369076375e-10,1.2653675827152898e-10
38.1,2.500866749955973e-09,2.4262022235700616e-09,2.499376167921723e-09,-1.1051203884028578e-09,2.814252076367848e-10,-1.0027557796104935e-10,3.4702569006842784e-11
38.25,2.5010135334971216e-09,2.5158671969589005e-09,2.483023218887034e-09,8.871204179268732e-11,-1.4187770987801642e-09,7.60909877016608e-11,-8.726350479728086e-11
38.4,2.5011629648903787e-09,2.4865468044945757e-09,2.497771426166473e-09,-1.5880655663706243e-09,-7.207258400200809e-10,-1.254417213880058e-10,-5.282683017500692e-11
38.55,2.5010861078002434e-09,2.487567812161027e-09,2.5108566292304435e-09,-1.5233178133977596e-09,1.9478604547501487e-10,-1.2556193354927168e-10,2.4974121475014916e-11
38.699999999999996,2.501261857548585e-09,2.5787157940846253e-09,2.4975711332928968e-09,1.2424536963395696e-09,3.317330602521959e-10,1.5086018546233524e-10,-1.2300562637106628e-11
38.85,2.5012469775800054e-09,2.4824311465421766e-09,2.492249007474503e-09,-6.902772572132605e-12,-5.092052477815226e-10,-4.632702844164762e-11,-4.7378341074242337e-11
39.0,2.5014129754522243e-09,2.498939862096871e-09,2.519177268451995e-09,1.5185469761481994e-09,4.58707872145013e-10,2.9596233143269016e-11,7.79526247294391e-11
39.15,2.5017152555253213e-09,2.5213904663259073e-09,2.527467941439844e-09,2.308920593903457e-09,1.4433559603115837e-09,1.5710569913711363e-10,1.279837611225889e-10
39.3,2.5018137220662253e-09,2.4191835462243935e-09,2.4899545434081053e-09,-2.693813184549826e-09,-1.0671923382587943e-09,-1.5233564702022898e-10,-4.895171091695691e-11
39.449999999999996,2.502085443819051e-09,2.484763845216594e-09,2.471430048073418e-09,-2.3341005265057754e-09,-1.8825043553518195e-09,-1.4157747599543608e-11,-1.5523772618804513e-10
39.6,2.5021793374648834e-09,2.525947988205564e-09,2.500793376241365e-09,-7.343759474316404e-10,-3.381816147305039e-10,1.0140823948260582e-11,-2.2698487962588145e-11
39.75,2.50232388028185e-09,2.513047534304895e-09,2.523707063834814e-09,3.873104979074926e-10,1.6098668036827425e-09,-1.1722609940502405e-10,8.495306578073452e-11
39.9,2.502496588550006e-09,2.5657576535245753e-09,2.512629527007753e-09,3.781943905389994e-09,5.590363063283523e-10,1.8632586739900907e-10,4.049046439216197e-11
40.05,2.502562278763622e-09,2.5001915234701227e-09,2.5036451087863805e-09,1.008751945084886e-09,-2.0025702234729725e-10,5.1104625217671975e-11,1.758766426869963e-11
40.199999999999996,2.502711314996056e-09,2.441484449146255e-09,2.515307971938338e-09,-1.6534838958301192e-09,3.4620804704689106e-10,-4.373635654217602e-11,7.697107471925619e-11
40.35,2.5028942239825057e-09,2.499674555298193e-09,2.505085933113488e-09,-3.3930980000306e-10,8.250871698487951e-11,7.844247908891393e-11,5.958621969481316e-12
40.5,2.5030483925127075e-09,2.4472516956801964e-09,2.473745423032459e-09,-3.003557856894645e-09,-2.0780938253116153e-09,-2.5362245673425656e-10,-1.443878012943747e-10
40.65,2.5032020608367373e-09,2.468281044194142e-09,2.4859852512856944e-09,-9.314961729618263e-10,-1.3141627444203551e-09,-9.904798136511698e-11,-7.302067122644325e-11
40.8,2.5033757738187526e-09,2.6013592617566903e-09,2.529733057144789e-09,2.839352025025707e-09,1.3786746947118747e-09,2.610100327645322e-10,1.0862361100127753e-10
40.949999999999996,2.503352643599268e-09,2.516920208501032e-09,2.5305511803798682e-09,7.676381726844732e-10,2.1424901186187414e-09,6.953588677910304e-11,1.0247893664325713e-10
41.1,2.5034293194787953e-09,2.526045278257142e-09,2.503122093523949e-09,2.3057610769869383e-09,-3.7302691661583887e-10,1.0914390652385204e-10,-1.1335144141812747e-11
41.25,2.5036192249075537e-09,2.523813320922387e-09,2.5016371942682223e-09,5.960417750922275e-10,-9.826708712027785e-10,-7.564219190561242e-11,-2.3899531339509106e-11
41.4,2.50355066366498e-09,2.385363780130155e-09,2.509903003235133e-09,-3.2924451572447198e-09,4.0485892963320286e-10,-2.5327103940428926e-10,8.212968766588553e-12
41.55,2.5038600848407615e-09,2.497206704407812e-09,2.486180091421449e-09,-2.5524007486444018e-09,-7.399244511467102e-10,2.939188541840199e-11,-8.126126321279847e-11
41.699999999999996,2.5039932731518845e-09,2.4686214267945015e-09,2.472084679659748e-09,-2.2288234360479215e-09,-1.7402328249098606e-09,-4.510732803566974e-11,-1.3413912645091113e-10
41.85,2.5040906941602285e-09,2.4923541694705905e-09,2.5201692425639753e-09,9.48720744778727e-10,2.0029609142363923e-10,-1.826740980265303e-11,4.614797842943334e-11
